case_id,case_type,alpha_deg,beta_deg,speed_m_s,delta_a_deg,delta_e_deg,delta_r_deg,cx_body,cy_body,cz_body,cl_roll,cm_pitch,cn_yaw,cl_lift,cd_drag,valid_local,local_status
case_000120,clean,12.0,0.0,7.5,0.0,0.0,0.0,0.05732038207889153,0.0,-0.8382497212113307,1.0455889148999461e-17,0.029139669160136265,1.0782635684905695e-18,0.831849531174987,0.11821412266095037,True,ok
case_000121,clean,-8.0,6.0,7.5,0.0,0.0,0.0,0.038566037502490186,-0.026574854597402196,0.7314974602522935,-0.009204736401104913,-0.03519718491618304,0.010704350290485026,-0.729376657236307,0.06604339867763329,True,ok
case_000122,clean,-6.0,6.0,7.5,0.0,0.0,0.0,0.01342895353014897,-0.027155440569058477,0.5655715115387153,-0.01068001769669516,-0.02736063528582146,0.010573103587515918,-0.5635987950797879,0.04835075499020989,True,ok
case_000123,clean,-4.0,6.0,7.5,0.0,0.0,0.0,-0.00650447832349077,-0.027332314073542825,0.381678629030141,-0.010997823092288486,-0.018304971316343406,0.01023878559576282,-0.3801116085223226,0.0357887962794356,True,ok
case_000124,clean,-2.0,6.0,7.5,0.0,0.0,0.0,-0.018759026716298786,-0.027390874177427797,0.19348019304408437,-0.011041284764436105,-0.009354146712828504,0.009858765355450456,-0.19261666102839686,0.028223395116360843,True,ok
case_000125,clean,0.0,6.0,7.5,0.0,0.0,0.0,-0.022889718366657485,-0.027406288134712308,0.004324663839143491,-0.011043057117388028,-0.000871638807852217,0.009462294777330104,-0.004324663839143491,0.02562906327704618,True,ok
case_000126,clean,2.0,6.0,7.5,0.0,0.0,0.0,-0.01883828216723216,-0.027390898245473208,-0.18484082429636225,-0.01104135922578427,0.007026647007724257,0.009053584910833953,0.18397976180728992,0.028002312977771456,True,ok
case_000127,clean,4.0,6.0,7.5,0.0,0.0,0.0,-0.006657627758132188,-0.02733408660725523,-0.37310532512042693,-0.011003306929784362,0.01425195962452256,0.00863891957062819,0.37154838124962286,0.03534615370054468,True,ok
case_000128,clean,6.0,6.0,7.5,0.0,0.0,0.0,0.013239324920526716,-0.027166832408134434,-0.5573379143467638,-0.010715261592951903,0.020617182874318036,0.008260325039452916,0.5553900799400439,0.047683571894374166,True,ok
case_000129,clean,8.0,6.0,7.5,0.0,0.0,0.0,0.03853595582914661,-0.026622634632939745,-0.7247002835472874,-0.009352557539061761,0.025575591205848576,0.008122996024374909,0.7226400655482597,0.06513721682546382,True,ok
case_000130,clean,10.0,6.0,7.5,0.0,0.0,0.0,0.059710151863214905,-0.02509609454859993,-0.834011669521693,-0.005041991271606878,0.028039614173411245,0.008841823244109715,0.8312742445989457,0.08817360702503393,True,ok
case_000131,clean,12.0,6.0,7.5,0.0,0.0,0.0,0.05745212018622849,-0.02304647338112769,-0.8273645298318325,0.0007958666615692667,0.027532399834078267,0.010485820838214832,0.8207867750203229,0.11759663164023902,True,ok
case_000132,clean,-8.0,-6.0,8.5,0.0,0.0,0.0,0.03856603750249022,0.026574854597402192,0.7314974602522937,0.0092047364011049,-0.03519718491618293,-0.010704350290485031,-0.7293766572363072,0.06604339867763329,True,ok
case_000133,clean,-6.0,-6.0,8.5,0.0,0.0,0.0,0.013428953530148965,0.027155440569058473,0.5655715115387151,0.010680017696695134,-0.027360635285821347,-0.010573103587515918,-0.5635987950797877,0.04835075499020987,True,ok
case_000134,clean,-4.0,-6.0,8.5,0.0,0.0,0.0,-0.006504478323490775,0.02733231407354282,0.3816786290301406,0.010997823092288478,-0.018304971316343427,-0.010238785595762821,-0.38011160852232223,0.03578879627943557,True,ok
case_000135,clean,-2.0,-6.0,8.5,0.0,0.0,0.0,-0.01875902671629879,0.027390874177427787,0.1934801930440843,0.011041284764436098,-0.009354146712828441,-0.009858765355450457,-0.19261666102839678,0.02822339511636084,True,ok
case_000136,clean,0.0,-6.0,8.5,0.0,0.0,0.0,-0.022889718366657482,0.027406288134712315,0.004324663839143489,0.01104305711738803,-0.0008716388078522166,-0.009462294777330108,-0.004324663839143489,0.025629063277046178,True,ok
case_000137,clean,2.0,-6.0,8.5,0.0,0.0,0.0,-0.018838282167232167,0.027390898245473205,-0.18484082429636217,0.011041359225784272,0.007026647007724252,-0.009053584910833955,0.18397976180728984,0.028002312977771462,True,ok
case_000138,clean,4.0,-6.0,8.5,0.0,0.0,0.0,-0.006657627758132193,0.02733408660725522,-0.3731053251204265,0.011003306929784346,0.014251959624522548,-0.008638919570628194,0.3715483812496224,0.035346153700544655,True,ok
case_000139,clean,6.0,-6.0,8.5,0.0,0.0,0.0,0.013239324920526714,0.027166832408134424,-0.5573379143467638,0.010715261592951886,0.02061718287431797,-0.008260325039452916,0.5553900799400439,0.047683571894374166,True,ok
case_000140,clean,8.0,-6.0,8.5,0.0,0.0,0.0,0.03853595582914664,0.02662263463293974,-0.7247002835472879,0.009352557539061765,0.025575591205848597,-0.008122996024374914,0.7226400655482601,0.06513721682546385,True,ok
case_000141,clean,10.0,-6.0,8.5,0.0,0.0,0.0,0.059710151863214905,0.02509609454859993,-0.8340116695216933,0.005041991271606846,0.028039614173411255,-0.00884182324410972,0.8312742445989459,0.08817360702503399,True,ok
case_000142,clean,12.0,-6.0,8.5,0.0,0.0,0.0,0.05745212018622848,0.0230464733811277,-0.8273645298318328,-0.0007958666615692166,0.02753239983407814,-0.01048582083821483,0.8207867750203233,0.11759663164023912,True,ok
case_000143,clean,-8.0,0.0,8.5,0.0,0.0,0.0,0.037644496075299294,0.0,0.7408488023904655,9.768477751660396e-18,-0.03576867688164809,-5.08774882898979e-20,-0.7388780140255898,0.06582808274399556,True,ok
case_000144,clean,-6.0,0.0,8.5,0.0,0.0,0.0,0.0120131303687302,1.2438528337114238e-18,0.5721168298701846,8.140398126383664e-19,-0.027321997789270233,7.631623243484685e-20,-0.5702384280710614,0.047855171852276224,True,ok
case_000145,clean,-4.0,0.0,8.5,0.0,0.0,0.0,-0.008185858226236546,-1.8657792505671358e-18,0.38593549472921257,-2.035099531595916e-18,-0.01802924282750155,8.903560450732133e-20,-0.38442435865667074,0.03508741709202155,True,ok
case_000146,clean,-2.0,0.0,8.5,0.0,0.0,0.0,-0.020582414199358245,0.0,0.19561411328291217,-4.070199063191832e-18,-0.008956175966650638,1.7807120901464266e-19,-0.19477663455393665,0.027396710050225863,True,ok
case_000147,clean,0.0,0.0,8.5,0.0,0.0,0.0,-0.02475931159823993,2.9152800790111496e-20,0.0043726818541607515,-2.543874414494895e-20,-0.0003817405721630137,-2.543874414494895e-20,-0.0043726818541607515,0.02475931159823993,True,ok
case_000148,clean,2.0,0.0,8.5,0.0,0.0,0.0,-0.02066263604939578,9.328896252835679e-19,-0.186878698772595,-3.2561592505534656e-18,0.00760181947527869,1.7807120901464266e-19,0.18604374171992533,0.027172021461382083,True,ok
case_000149,clean,4.0,0.0,8.5,0.0,0.0,0.0,-0.008341483445655478,-6.219264168557119e-19,-0.3772615711440823,5.2912587821493816e-18,0.014926148471269846,-8.903560450732133e-20,0.3757607084469117,0.03463760089340299,True,ok
case_000150,clean,6.0,0.0,8.5,0.0,0.0,0.0,0.011816746345433459,1.2438528337114238e-18,-0.5637645809577851,-1.0582517564298763e-17,0.02147795945519912,2.035099531595916e-19,0.5619114059319487,0.0471774323197033,True,ok
case_000151,clean,8.0,0.0,8.5,0.0,0.0,0.0,0.03759481018186789,-3.7315585011342715e-18,-0.7338873918519258,-3.2561592505534656e-18,0.026937285317729858,1.526324648696937e-19,0.7319774365160101,0.06490844400602294,True,ok
case_000152,clean,10.0,0.0,8.5,0.0,0.0,0.0,0.05954936973222753,0.0,-0.8461976092929901,5.698278688468565e-18,0.03028887488716212,-5.08774882898979e-19,0.8436826057473477,0.08829599180055267,True,ok
case_000153,clean,12.0,0.0,8.5,0.0,0.0,0.0,0.057320382078891535,-3.7315585011342715e-18,-0.8382497212113301,-3.2561592505534656e-18,0.02913966916013615,-7.122848360585706e-19,0.8318495311749864,0.11821412266095024,True,ok
case_000154,clean,-8.0,6.0,8.5,0.0,0.0,0.0,0.038566037502490214,-0.02657485459740219,0.7314974602522938,-0.009204736401104896,-0.03519718491618293,0.010704350290485031,-0.7293766572363073,0.06604339867763331,True,ok
case_000155,clean,-6.0,6.0,8.5,0.0,0.0,0.0,0.013428953530148965,-0.027155440569058473,0.5655715115387151,-0.010680017696695155,-0.027360635285821378,0.010573103587515918,-0.5635987950797877,0.04835075499020987,True,ok
case_000156,clean,-4.0,6.0,8.5,0.0,0.0,0.0,-0.0065044783234907725,-0.02733231407354282,0.38167862903014055,-0.01099782309228847,-0.018304971316343427,0.010238785595762821,-0.3801116085223222,0.03578879627943557,True,ok
case_000157,clean,-2.0,6.0,8.5,0.0,0.0,0.0,-0.01875902671629879,-0.027390874177427787,0.1934801930440842,-0.0110412847644361,-0.009354146712828441,0.009858765355450457,-0.1926166610283967,0.028223395116360836,True,ok
case_000158,clean,0.0,6.0,8.5,0.0,0.0,0.0,-0.022889718366657475,-0.027406288134712315,0.004324663839143491,-0.01104305711738803,-0.0008716388078522174,0.009462294777330108,-0.004324663839143491,0.02562906327704617,True,ok
case_000159,clean,2.0,6.0,8.5,0.0,0.0,0.0,-0.018838282167232163,-0.027390898245473205,-0.1848408242963622,-0.011041359225784277,0.007026647007724252,0.009053584910833955,0.18397976180728987,0.02800231297777146,True,ok
case_000160,clean,4.0,6.0,8.5,0.0,0.0,0.0,-0.006657627758132193,-0.027334086607255226,-0.37310532512042655,-0.011003306929784358,0.014251959624522578,0.008638919570628194,0.3715483812496225,0.03534615370054466,True,ok
case_000161,clean,6.0,6.0,8.5,0.0,0.0,0.0,0.013239324920526714,-0.027166832408134424,-0.5573379143467638,-0.010715261592951886,0.020617182874317942,0.008260325039452916,0.5553900799400439,0.047683571894374166,True,ok
case_000162,clean,8.0,6.0,8.5,0.0,0.0,0.0,0.038535955829146644,-0.02662263463293974,-0.724700283547288,-0.009352557539061756,0.025575591205848597,0.008122996024374914,0.7226400655482602,0.06513721682546386,True,ok
case_000163,clean,10.0,6.0,8.5,0.0,0.0,0.0,0.059710151863214905,-0.02509609454859993,-0.8340116695216934,-0.005041991271606833,0.028039614173411193,0.008841823244109719,0.831274244598946,0.08817360702503399,True,ok
case_000164,clean,12.0,6.0,8.5,0.0,0.0,0.0,0.05745212018622849,-0.02304647338112769,-0.827364529831833,0.000795866661569208,0.02753239983407814,0.01048582083821483,0.8207867750203234,0.1175966316402391,True,ok
case_000165,aileron,-8.0,-6.0,4.5,-10.0,0.0,0.0,0.011582044013835733,0.01630017430390364,0.6239226859728964,-0.027875114729014414,0.023423740939550124,-0.014515568160787886,-0.6192733836791435,0.07665490730408282,True,ok
case_000166,aileron,-6.0,-6.0,4.5,-10.0,0.0,0.0,-0.0048213677201520986,0.012371620696550553,0.5016781357846041,-0.04267267302925988,0.0077342947826102735,-0.01242638871236863,-0.4983263998939934,0.05821424972211711,True,ok
case_000167,aileron,-4.0,-6.0,4.5,-10.0,0.0,0.0,-0.01940278247646541,0.00904171683711173,0.35845765195750856,-0.055010325408155335,-0.004768599105444977,-0.011497560637825064,-0.35618964839455247,0.04506236668086943,True,ok
case_000168,aileron,-2.0,-6.0,4.5,-10.0,0.0,0.0,-0.030147859656615386,0.007663620151575248,0.1878118885838653,-0.06015155253946673,-0.005021791927000702,-0.011498126516247908,-0.18663026642283606,0.03728414223806832,True,ok
case_000169,aileron,0.0,-6.0,4.5,-10.0,0.0,0.0,-0.03406708832431924,0.0073686540869509765,0.004208220513007584,-0.06126989727798514,0.0005826954105559155,-0.011738613302326603,-0.004208220513007584,0.03465069933804025,True,ok
case_000170,aileron,2.0,-6.0,4.5,-10.0,0.0,0.0,-0.030207606070065767,0.007625544617991999,-0.17969312549314287,-0.06028897408929874,0.005801075197861823,-0.011907461423223954,0.17851447090687786,0.037057756605419066,True,ok
case_000171,aileron,4.0,-6.0,4.5,-10.0,0.0,0.0,-0.019435165575559826,0.00891016385230747,-0.3515021743742148,-0.055485994291447474,0.00474996262222066,-0.011596184206359808,0.3492496507398889,0.04459821122906982,True,ok
case_000172,aileron,6.0,-6.0,4.5,-10.0,0.0,0.0,-0.004693905719878247,0.012131410764885176,-0.4962872010964708,-0.043545423925704,-0.008503275837555386,-0.00992434698986231,0.49298047521843374,0.05750265244903633,True,ok
case_000173,aileron,8.0,-6.0,4.5,-10.0,0.0,0.0,0.011826235704683075,0.01609891551174494,-0.6190005011986434,-0.02862603908900161,-0.025383269889687424,-0.006863360004320887,0.6144351253789069,0.07571209646568655,True,ok
case_000174,aileron,10.0,-6.0,4.5,-10.0,0.0,0.0,0.027618952962844553,0.018531906060452515,-0.7189347038032629,-0.018647225811338684,-0.027064298656971488,-0.003825314932804042,0.7125358562592655,0.09904455886409273,True,ok
case_000175,aileron,12.0,-6.0,4.5,-10.0,0.0,0.0,0.03228318083410299,0.019669613540543907,-0.7599859275676569,-0.012982470682266203,-0.003935542446500136,-0.0012334338150855534,0.7497644261620733,0.12779566874008466,True,ok
case_000176,aileron,-8.0,0.0,4.5,-10.0,0.0,0.0,0.007956250566359954,-0.009785504066868378,0.6206059975488225,-0.03531448411706314,0.029696401322242202,-0.004418831936999481,-0.6156735987054437,0.07849284027051111,True,ok
case_000177,aileron,-6.0,0.0,4.5,-10.0,0.0,0.0,-0.008090948778206531,-0.013933957646201884,0.494404796036265,-0.050285659545191194,0.015101978373998265,-0.0023714306187985895,-0.4908506603909876,0.059725999276058005,True,ok
case_000178,aileron,-4.0,0.0,4.5,-10.0,0.0,0.0,-0.0215451387765964,-0.01784883811972397,0.3546396524349701,-0.06441390305290055,-0.0002878133066188925,-0.0014584329048527175,-0.3522728551583819,0.046231067505097215,True,ok
case_000179,aileron,-2.0,0.0,4.5,-10.0,0.0,0.0,-0.031702185668983335,-0.019728437893011867,0.1875232076078545,-0.07119710971109909,-0.0034130540783493405,-0.0016860339530807835,-0.18630258321227053,0.038227339119590906,True,ok
case_000180,aileron,0.0,0.0,4.5,-10.0,0.0,0.0,-0.03552424992476814,-0.02016700862993162,0.004203170734866735,-0.07277984875216703,0.0010483948953056471,-0.0022917209611066414,-0.004203170734866735,0.03552424992476814,True,ok
case_000181,aileron,2.0,0.0,4.5,-10.0,0.0,0.0,-0.03174858321312933,-0.019781660094425273,-0.17951946040943978,-0.0713891810212376,0.005204965532742006,-0.0028143121597785617,0.17830209242945613,0.0379943816506479,True,ok
case_000182,aileron,4.0,0.0,4.5,-10.0,0.0,0.0,-0.021528677421422164,-0.0180149682049019,-0.348009608679627,-0.06501344276125812,0.0015465536541845707,-0.0026785908877486166,0.345660110142492,0.045752157775814845,True,ok
case_000183,aileron,6.0,0.0,4.5,-10.0,0.0,0.0,-0.007921679843260986,-0.01419131666969967,-0.4890556311313043,-0.0512144314393716,-0.014432644212020276,-0.0009692978627203587,0.48554849219271745,0.058998517626768186,True,ok
case_000184,aileron,8.0,0.0,4.5,-10.0,0.0,0.0,0.00818450038074489,-0.009994322190234153,-0.6153606229477988,-0.0360680788476528,-0.030273048238637124,0.0019964781713751748,0.6105110379639235,0.07753679671870788,True,ok
case_000185,aileron,10.0,0.0,4.5,-10.0,0.0,0.0,0.024335444844026565,-0.0069881109386669684,-0.7209748397328531,-0.025219092554197495,-0.029636690378308187,0.005110982779298131,0.7142474175455272,0.10123023230791876,True,ok
case_000186,aileron,12.0,0.0,4.5,-10.0,0.0,0.0,0.028972036723788116,-0.004845060055850008,-0.76383174341963,-0.01748512853495644,-0.00554727943101079,0.008211987253362548,0.7531638123319079,0.13047062106490714,True,ok
case_000187,aileron,-8.0,6.0,4.5,-10.0,0.0,0.0,0.007048748966211253,-0.03573675176313019,0.6034667646023797,-0.04226871243446331,0.03449623450452455,0.00575418221786744,-0.5981064617301858,0.08031984970848602,True,ok
case_000188,aileron,-6.0,6.0,4.5,-10.0,0.0,0.0,-0.008289393401969368,-0.03992638542758322,0.47593882956468647,-0.05676853048912741,0.021387620490717928,0.007663216356842005,-0.47206697584470375,0.06184888893770915,True,ok
case_000189,aileron,-4.0,6.0,4.5,-10.0,0.0,0.0,-0.02032477748255487,-0.04421383922639801,0.341375660217716,-0.07192083204599019,0.004120364083273962,0.008540950790379222,-0.3388295317194221,0.048468513263951934,True,ok
case_000190,aileron,-2.0,6.0,4.5,-10.0,0.0,0.0,-0.029467811064001703,-0.04660963979346783,0.18224512129035395,-0.08039906014926694,-0.002247342870828674,0.008143239269523745,-0.18094894546803497,0.04048598549918183,True,ok
case_000191,aileron,0.0,6.0,4.5,-10.0,0.0,0.0,-0.033038751416183405,-0.04722225251978741,0.004084707611880979,-0.08255603741549697,0.0005178375017715913,0.007209256407672101,-0.004084707611880979,0.037793831166954395,True,ok
case_000192,aileron,2.0,6.0,4.5,-10.0,0.0,0.0,-0.02949321421154229,-0.04668100812861333,-0.17459312390581197,-0.08065660586300363,0.0030923990978123195,0.0063752472562043,0.17330042258149878,0.04025310619293297,True,ok
case_000193,aileron,4.0,6.0,4.5,-10.0,0.0,0.0,-0.02025215473532196,-0.04441054261597206,-0.3352186818236562,-0.07262979345257306,-0.0035119010786618435,0.006397241216956661,0.33269096790915625,0.047989889075563744,True,ok
case_000194,aileron,6.0,6.0,4.5,-10.0,0.0,0.0,-0.008091848803588386,-0.040184984750979334,-0.4706486647389364,-0.05769591082710322,-0.021248222093172706,0.008086304603574571,0.4668230704388514,0.061130590184110004,True,ok
case_000195,aileron,8.0,6.0,4.5,-10.0,0.0,0.0,0.007271008158636403,-0.03594855523872594,-0.5981008972034385,-0.043008470699948766,-0.03554974162065925,0.010816562595578316,0.5928197383441753,0.07938040528682991,True,ok
case_000196,aileron,10.0,6.0,4.5,-10.0,0.0,0.0,0.022901665268145726,-0.03240292233557028,-0.7049069501583908,-0.03141128733094196,-0.033680919016206574,0.013937224285822603,0.6976545931740759,0.10269209739782008,True,ok
case_000197,aileron,12.0,6.0,4.5,-10.0,0.0,0.0,0.027299276546195756,-0.029277168662646954,-0.7494160374368204,-0.021689821153170915,-0.008742814419170832,0.017487550513594644,0.7381860837410379,0.1314626549812375,True,ok
case_000198,aileron,-8.0,-6.0,5.5,-10.0,0.0,0.0,0.011582044013835727,0.016300174303903653,0.6239226859728966,-0.027875114729014362,0.023423740939550148,-0.014515568160787886,-0.6192733836791438,0.07665490730408286,True,ok
case_000199,aileron,-6.0,-6.0,5.5,-10.0,0.0,0.0,-0.004821367720152113,0.012371620696550538,0.5016781357846041,-0.042672673029259915,0.00773429478261031,-0.012426388712368628,-0.4983263998939934,0.058214249722117126,True,ok
case_000200,aileron,-4.0,-6.0,5.5,-10.0,0.0,0.0,-0.0194027824764654,0.009041716837111727,0.35845765195750867,-0.05501032540815532,-0.004768599105444959,-0.01149756063782506,-0.3561896483945526,0.04506236668086942,True,ok
case_000201,aileron,-2.0,-6.0,5.5,-10.0,0.0,0.0,-0.0301478596566154,0.007663620151575248,0.1878118885838652,-0.06015155253946673,-0.005021791927000674,-0.011498126516247908,-0.18663026642283595,0.037284142238068335,True,ok
case_000202,aileron,0.0,-6.0,5.5,-10.0,0.0,0.0,-0.03406708832431925,0.007368654086950972,0.004208220513007596,-0.061269897277985166,0.0005826954105559182,-0.011738613302326605,-0.004208220513007596,0.034650699338040256,True,ok
case_000203,aileron,2.0,-6.0,5.5,-10.0,0.0,0.0,-0.030207606070065778,0.007625544617991999,-0.17969312549314276,-0.06028897408929875,0.005801075197861799,-0.011907461423223955,0.17851447090687775,0.03705775660541907,True,ok
case_000204,aileron,4.0,-6.0,5.5,-10.0,0.0,0.0,-0.019435165575559823,0.008910163852307475,-0.3515021743742149,-0.055485994291447474,0.004749962622220573,-0.011596184206359805,0.34924965073988895,0.04459821122906982,True,ok
case_000205,aileron,6.0,-6.0,5.5,-10.0,0.0,0.0,-0.004693905719878265,0.01213141076488517,-0.49628720109647073,-0.04354542392570405,-0.008503275837555403,-0.00992434698986231,0.4929804752184337,0.05750265244903634,True,ok
case_000206,aileron,8.0,-6.0,5.5,-10.0,0.0,0.0,0.011826235704683082,0.01609891551174495,-0.6190005011986435,-0.02862603908900157,-0.025383269889687365,-0.0068633600043208854,0.614435125378907,0.07571209646568655,True,ok
