episode_id,episode_index,paired_episode_index,replicate_id,common_random_key,launch_state_seed,environment_seed,policy_id,memory_lambda,uses_memory_features,updates_belief,W_layer,environment_mode,paired_schedule_version,claim_status
v49_r004_context_plus_memory_lambda_0_8_p00076_rep00,460,76,0,v49_pair_r00_e00076,51823,101133,context_plus_memory_lambda_0_8,0.8,True,True,W3,w3_randomised_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_context_plus_memory_lambda_0_95_p00076_rep00,461,76,0,v49_pair_r00_e00076,51823,101133,context_plus_memory_lambda_0_95,0.95,True,True,W3,w3_randomised_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_no_memory_baseline_p00077_rep00,462,77,0,v49_pair_r00_e00077,51860,101174,no_memory_baseline,0.0,False,False,W0,dry_air,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_static_map_baseline_p00077_rep00,463,77,0,v49_pair_r00_e00077,51860,101174,static_map_baseline,0.8,True,False,W0,dry_air,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_context_only_without_memory_p00077_rep00,464,77,0,v49_pair_r00_e00077,51860,101174,context_only_without_memory,0.0,False,False,W0,dry_air,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_context_plus_memory_lambda_0_5_p00077_rep00,465,77,0,v49_pair_r00_e00077,51860,101174,context_plus_memory_lambda_0_5,0.5,True,True,W0,dry_air,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_context_plus_memory_lambda_0_8_p00077_rep00,466,77,0,v49_pair_r00_e00077,51860,101174,context_plus_memory_lambda_0_8,0.8,True,True,W0,dry_air,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_context_plus_memory_lambda_0_95_p00077_rep00,467,77,0,v49_pair_r00_e00077,51860,101174,context_plus_memory_lambda_0_95,0.95,True,True,W0,dry_air,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_no_memory_baseline_p00078_rep00,468,78,0,v49_pair_r00_e00078,51897,101215,no_memory_baseline,0.0,False,False,W1,gaussian_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_static_map_baseline_p00078_rep00,469,78,0,v49_pair_r00_e00078,51897,101215,static_map_baseline,0.8,True,False,W1,gaussian_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_context_only_without_memory_p00078_rep00,470,78,0,v49_pair_r00_e00078,51897,101215,context_only_without_memory,0.0,False,False,W1,gaussian_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_context_plus_memory_lambda_0_5_p00078_rep00,471,78,0,v49_pair_r00_e00078,51897,101215,context_plus_memory_lambda_0_5,0.5,True,True,W1,gaussian_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_context_plus_memory_lambda_0_8_p00078_rep00,472,78,0,v49_pair_r00_e00078,51897,101215,context_plus_memory_lambda_0_8,0.8,True,True,W1,gaussian_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_context_plus_memory_lambda_0_95_p00078_rep00,473,78,0,v49_pair_r00_e00078,51897,101215,context_plus_memory_lambda_0_95,0.95,True,True,W1,gaussian_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_no_memory_baseline_p00079_rep00,474,79,0,v49_pair_r00_e00079,51934,101256,no_memory_baseline,0.0,False,False,W1,gaussian_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_static_map_baseline_p00079_rep00,475,79,0,v49_pair_r00_e00079,51934,101256,static_map_baseline,0.8,True,False,W1,gaussian_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_context_only_without_memory_p00079_rep00,476,79,0,v49_pair_r00_e00079,51934,101256,context_only_without_memory,0.0,False,False,W1,gaussian_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_context_plus_memory_lambda_0_5_p00079_rep00,477,79,0,v49_pair_r00_e00079,51934,101256,context_plus_memory_lambda_0_5,0.5,True,True,W1,gaussian_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_context_plus_memory_lambda_0_8_p00079_rep00,478,79,0,v49_pair_r00_e00079,51934,101256,context_plus_memory_lambda_0_8,0.8,True,True,W1,gaussian_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_context_plus_memory_lambda_0_95_p00079_rep00,479,79,0,v49_pair_r00_e00079,51934,101256,context_plus_memory_lambda_0_95,0.95,True,True,W1,gaussian_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_no_memory_baseline_p00080_rep00,480,80,0,v49_pair_r00_e00080,51971,101297,no_memory_baseline,0.0,False,False,W2,annular_gp_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_static_map_baseline_p00080_rep00,481,80,0,v49_pair_r00_e00080,51971,101297,static_map_baseline,0.8,True,False,W2,annular_gp_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_context_only_without_memory_p00080_rep00,482,80,0,v49_pair_r00_e00080,51971,101297,context_only_without_memory,0.0,False,False,W2,annular_gp_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_context_plus_memory_lambda_0_5_p00080_rep00,483,80,0,v49_pair_r00_e00080,51971,101297,context_plus_memory_lambda_0_5,0.5,True,True,W2,annular_gp_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_context_plus_memory_lambda_0_8_p00080_rep00,484,80,0,v49_pair_r00_e00080,51971,101297,context_plus_memory_lambda_0_8,0.8,True,True,W2,annular_gp_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_context_plus_memory_lambda_0_95_p00080_rep00,485,80,0,v49_pair_r00_e00080,51971,101297,context_plus_memory_lambda_0_95,0.95,True,True,W2,annular_gp_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_no_memory_baseline_p00081_rep00,486,81,0,v49_pair_r00_e00081,52008,101338,no_memory_baseline,0.0,False,False,W2,annular_gp_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_static_map_baseline_p00081_rep00,487,81,0,v49_pair_r00_e00081,52008,101338,static_map_baseline,0.8,True,False,W2,annular_gp_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_context_only_without_memory_p00081_rep00,488,81,0,v49_pair_r00_e00081,52008,101338,context_only_without_memory,0.0,False,False,W2,annular_gp_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_context_plus_memory_lambda_0_5_p00081_rep00,489,81,0,v49_pair_r00_e00081,52008,101338,context_plus_memory_lambda_0_5,0.5,True,True,W2,annular_gp_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_context_plus_memory_lambda_0_8_p00081_rep00,490,81,0,v49_pair_r00_e00081,52008,101338,context_plus_memory_lambda_0_8,0.8,True,True,W2,annular_gp_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_context_plus_memory_lambda_0_95_p00081_rep00,491,81,0,v49_pair_r00_e00081,52008,101338,context_plus_memory_lambda_0_95,0.95,True,True,W2,annular_gp_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_no_memory_baseline_p00082_rep00,492,82,0,v49_pair_r00_e00082,52045,101379,no_memory_baseline,0.0,False,False,W3,w3_randomised_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_static_map_baseline_p00082_rep00,493,82,0,v49_pair_r00_e00082,52045,101379,static_map_baseline,0.8,True,False,W3,w3_randomised_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_context_only_without_memory_p00082_rep00,494,82,0,v49_pair_r00_e00082,52045,101379,context_only_without_memory,0.0,False,False,W3,w3_randomised_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_context_plus_memory_lambda_0_5_p00082_rep00,495,82,0,v49_pair_r00_e00082,52045,101379,context_plus_memory_lambda_0_5,0.5,True,True,W3,w3_randomised_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_context_plus_memory_lambda_0_8_p00082_rep00,496,82,0,v49_pair_r00_e00082,52045,101379,context_plus_memory_lambda_0_8,0.8,True,True,W3,w3_randomised_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_context_plus_memory_lambda_0_95_p00082_rep00,497,82,0,v49_pair_r00_e00082,52045,101379,context_plus_memory_lambda_0_95,0.95,True,True,W3,w3_randomised_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_no_memory_baseline_p00083_rep00,498,83,0,v49_pair_r00_e00083,52082,101420,no_memory_baseline,0.0,False,False,W3,w3_randomised_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_static_map_baseline_p00083_rep00,499,83,0,v49_pair_r00_e00083,52082,101420,static_map_baseline,0.8,True,False,W3,w3_randomised_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_context_only_without_memory_p00083_rep00,500,83,0,v49_pair_r00_e00083,52082,101420,context_only_without_memory,0.0,False,False,W3,w3_randomised_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_context_plus_memory_lambda_0_5_p00083_rep00,501,83,0,v49_pair_r00_e00083,52082,101420,context_plus_memory_lambda_0_5,0.5,True,True,W3,w3_randomised_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_context_plus_memory_lambda_0_8_p00083_rep00,502,83,0,v49_pair_r00_e00083,52082,101420,context_plus_memory_lambda_0_8,0.8,True,True,W3,w3_randomised_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_context_plus_memory_lambda_0_95_p00083_rep00,503,83,0,v49_pair_r00_e00083,52082,101420,context_plus_memory_lambda_0_95,0.95,True,True,W3,w3_randomised_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_no_memory_baseline_p00084_rep00,504,84,0,v49_pair_r00_e00084,52119,101461,no_memory_baseline,0.0,False,False,W0,dry_air,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_static_map_baseline_p00084_rep00,505,84,0,v49_pair_r00_e00084,52119,101461,static_map_baseline,0.8,True,False,W0,dry_air,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_context_only_without_memory_p00084_rep00,506,84,0,v49_pair_r00_e00084,52119,101461,context_only_without_memory,0.0,False,False,W0,dry_air,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_context_plus_memory_lambda_0_5_p00084_rep00,507,84,0,v49_pair_r00_e00084,52119,101461,context_plus_memory_lambda_0_5,0.5,True,True,W0,dry_air,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_context_plus_memory_lambda_0_8_p00084_rep00,508,84,0,v49_pair_r00_e00084,52119,101461,context_plus_memory_lambda_0_8,0.8,True,True,W0,dry_air,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_context_plus_memory_lambda_0_95_p00084_rep00,509,84,0,v49_pair_r00_e00084,52119,101461,context_plus_memory_lambda_0_95,0.95,True,True,W0,dry_air,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_no_memory_baseline_p00085_rep00,510,85,0,v49_pair_r00_e00085,52156,101502,no_memory_baseline,0.0,False,False,W1,gaussian_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_static_map_baseline_p00085_rep00,511,85,0,v49_pair_r00_e00085,52156,101502,static_map_baseline,0.8,True,False,W1,gaussian_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_context_only_without_memory_p00085_rep00,512,85,0,v49_pair_r00_e00085,52156,101502,context_only_without_memory,0.0,False,False,W1,gaussian_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_context_plus_memory_lambda_0_5_p00085_rep00,513,85,0,v49_pair_r00_e00085,52156,101502,context_plus_memory_lambda_0_5,0.5,True,True,W1,gaussian_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_context_plus_memory_lambda_0_8_p00085_rep00,514,85,0,v49_pair_r00_e00085,52156,101502,context_plus_memory_lambda_0_8,0.8,True,True,W1,gaussian_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_context_plus_memory_lambda_0_95_p00085_rep00,515,85,0,v49_pair_r00_e00085,52156,101502,context_plus_memory_lambda_0_95,0.95,True,True,W1,gaussian_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_no_memory_baseline_p00086_rep00,516,86,0,v49_pair_r00_e00086,52193,101543,no_memory_baseline,0.0,False,False,W1,gaussian_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_static_map_baseline_p00086_rep00,517,86,0,v49_pair_r00_e00086,52193,101543,static_map_baseline,0.8,True,False,W1,gaussian_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_context_only_without_memory_p00086_rep00,518,86,0,v49_pair_r00_e00086,52193,101543,context_only_without_memory,0.0,False,False,W1,gaussian_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_context_plus_memory_lambda_0_5_p00086_rep00,519,86,0,v49_pair_r00_e00086,52193,101543,context_plus_memory_lambda_0_5,0.5,True,True,W1,gaussian_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_context_plus_memory_lambda_0_8_p00086_rep00,520,86,0,v49_pair_r00_e00086,52193,101543,context_plus_memory_lambda_0_8,0.8,True,True,W1,gaussian_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_context_plus_memory_lambda_0_95_p00086_rep00,521,86,0,v49_pair_r00_e00086,52193,101543,context_plus_memory_lambda_0_95,0.95,True,True,W1,gaussian_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_no_memory_baseline_p00087_rep00,522,87,0,v49_pair_r00_e00087,52230,101584,no_memory_baseline,0.0,False,False,W2,annular_gp_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_static_map_baseline_p00087_rep00,523,87,0,v49_pair_r00_e00087,52230,101584,static_map_baseline,0.8,True,False,W2,annular_gp_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_context_only_without_memory_p00087_rep00,524,87,0,v49_pair_r00_e00087,52230,101584,context_only_without_memory,0.0,False,False,W2,annular_gp_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_context_plus_memory_lambda_0_5_p00087_rep00,525,87,0,v49_pair_r00_e00087,52230,101584,context_plus_memory_lambda_0_5,0.5,True,True,W2,annular_gp_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_context_plus_memory_lambda_0_8_p00087_rep00,526,87,0,v49_pair_r00_e00087,52230,101584,context_plus_memory_lambda_0_8,0.8,True,True,W2,annular_gp_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_context_plus_memory_lambda_0_95_p00087_rep00,527,87,0,v49_pair_r00_e00087,52230,101584,context_plus_memory_lambda_0_95,0.95,True,True,W2,annular_gp_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_no_memory_baseline_p00088_rep00,528,88,0,v49_pair_r00_e00088,52267,101625,no_memory_baseline,0.0,False,False,W2,annular_gp_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_static_map_baseline_p00088_rep00,529,88,0,v49_pair_r00_e00088,52267,101625,static_map_baseline,0.8,True,False,W2,annular_gp_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_context_only_without_memory_p00088_rep00,530,88,0,v49_pair_r00_e00088,52267,101625,context_only_without_memory,0.0,False,False,W2,annular_gp_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_context_plus_memory_lambda_0_5_p00088_rep00,531,88,0,v49_pair_r00_e00088,52267,101625,context_plus_memory_lambda_0_5,0.5,True,True,W2,annular_gp_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_context_plus_memory_lambda_0_8_p00088_rep00,532,88,0,v49_pair_r00_e00088,52267,101625,context_plus_memory_lambda_0_8,0.8,True,True,W2,annular_gp_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_context_plus_memory_lambda_0_95_p00088_rep00,533,88,0,v49_pair_r00_e00088,52267,101625,context_plus_memory_lambda_0_95,0.95,True,True,W2,annular_gp_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_no_memory_baseline_p00089_rep00,534,89,0,v49_pair_r00_e00089,52304,101666,no_memory_baseline,0.0,False,False,W3,w3_randomised_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_static_map_baseline_p00089_rep00,535,89,0,v49_pair_r00_e00089,52304,101666,static_map_baseline,0.8,True,False,W3,w3_randomised_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_context_only_without_memory_p00089_rep00,536,89,0,v49_pair_r00_e00089,52304,101666,context_only_without_memory,0.0,False,False,W3,w3_randomised_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_context_plus_memory_lambda_0_5_p00089_rep00,537,89,0,v49_pair_r00_e00089,52304,101666,context_plus_memory_lambda_0_5,0.5,True,True,W3,w3_randomised_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_context_plus_memory_lambda_0_8_p00089_rep00,538,89,0,v49_pair_r00_e00089,52304,101666,context_plus_memory_lambda_0_8,0.8,True,True,W3,w3_randomised_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_context_plus_memory_lambda_0_95_p00089_rep00,539,89,0,v49_pair_r00_e00089,52304,101666,context_plus_memory_lambda_0_95,0.95,True,True,W3,w3_randomised_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_no_memory_baseline_p00090_rep00,540,90,0,v49_pair_r00_e00090,52341,101707,no_memory_baseline,0.0,False,False,W3,w3_randomised_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_static_map_baseline_p00090_rep00,541,90,0,v49_pair_r00_e00090,52341,101707,static_map_baseline,0.8,True,False,W3,w3_randomised_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_context_only_without_memory_p00090_rep00,542,90,0,v49_pair_r00_e00090,52341,101707,context_only_without_memory,0.0,False,False,W3,w3_randomised_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_context_plus_memory_lambda_0_5_p00090_rep00,543,90,0,v49_pair_r00_e00090,52341,101707,context_plus_memory_lambda_0_5,0.5,True,True,W3,w3_randomised_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_context_plus_memory_lambda_0_8_p00090_rep00,544,90,0,v49_pair_r00_e00090,52341,101707,context_plus_memory_lambda_0_8,0.8,True,True,W3,w3_randomised_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_context_plus_memory_lambda_0_95_p00090_rep00,545,90,0,v49_pair_r00_e00090,52341,101707,context_plus_memory_lambda_0_95,0.95,True,True,W3,w3_randomised_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_no_memory_baseline_p00091_rep00,546,91,0,v49_pair_r00_e00091,52378,101748,no_memory_baseline,0.0,False,False,W0,dry_air,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_static_map_baseline_p00091_rep00,547,91,0,v49_pair_r00_e00091,52378,101748,static_map_baseline,0.8,True,False,W0,dry_air,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_context_only_without_memory_p00091_rep00,548,91,0,v49_pair_r00_e00091,52378,101748,context_only_without_memory,0.0,False,False,W0,dry_air,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_context_plus_memory_lambda_0_5_p00091_rep00,549,91,0,v49_pair_r00_e00091,52378,101748,context_plus_memory_lambda_0_5,0.5,True,True,W0,dry_air,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_context_plus_memory_lambda_0_8_p00091_rep00,550,91,0,v49_pair_r00_e00091,52378,101748,context_plus_memory_lambda_0_8,0.8,True,True,W0,dry_air,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_context_plus_memory_lambda_0_95_p00091_rep00,551,91,0,v49_pair_r00_e00091,52378,101748,context_plus_memory_lambda_0_95,0.95,True,True,W0,dry_air,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_no_memory_baseline_p00092_rep00,552,92,0,v49_pair_r00_e00092,52415,101789,no_memory_baseline,0.0,False,False,W1,gaussian_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_static_map_baseline_p00092_rep00,553,92,0,v49_pair_r00_e00092,52415,101789,static_map_baseline,0.8,True,False,W1,gaussian_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_context_only_without_memory_p00092_rep00,554,92,0,v49_pair_r00_e00092,52415,101789,context_only_without_memory,0.0,False,False,W1,gaussian_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_context_plus_memory_lambda_0_5_p00092_rep00,555,92,0,v49_pair_r00_e00092,52415,101789,context_plus_memory_lambda_0_5,0.5,True,True,W1,gaussian_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_context_plus_memory_lambda_0_8_p00092_rep00,556,92,0,v49_pair_r00_e00092,52415,101789,context_plus_memory_lambda_0_8,0.8,True,True,W1,gaussian_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_context_plus_memory_lambda_0_95_p00092_rep00,557,92,0,v49_pair_r00_e00092,52415,101789,context_plus_memory_lambda_0_95,0.95,True,True,W1,gaussian_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_no_memory_baseline_p00093_rep00,558,93,0,v49_pair_r00_e00093,52452,101830,no_memory_baseline,0.0,False,False,W1,gaussian_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_static_map_baseline_p00093_rep00,559,93,0,v49_pair_r00_e00093,52452,101830,static_map_baseline,0.8,True,False,W1,gaussian_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_context_only_without_memory_p00093_rep00,560,93,0,v49_pair_r00_e00093,52452,101830,context_only_without_memory,0.0,False,False,W1,gaussian_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_context_plus_memory_lambda_0_5_p00093_rep00,561,93,0,v49_pair_r00_e00093,52452,101830,context_plus_memory_lambda_0_5,0.5,True,True,W1,gaussian_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_context_plus_memory_lambda_0_8_p00093_rep00,562,93,0,v49_pair_r00_e00093,52452,101830,context_plus_memory_lambda_0_8,0.8,True,True,W1,gaussian_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_context_plus_memory_lambda_0_95_p00093_rep00,563,93,0,v49_pair_r00_e00093,52452,101830,context_plus_memory_lambda_0_95,0.95,True,True,W1,gaussian_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_no_memory_baseline_p00094_rep00,564,94,0,v49_pair_r00_e00094,52489,101871,no_memory_baseline,0.0,False,False,W2,annular_gp_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_static_map_baseline_p00094_rep00,565,94,0,v49_pair_r00_e00094,52489,101871,static_map_baseline,0.8,True,False,W2,annular_gp_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_context_only_without_memory_p00094_rep00,566,94,0,v49_pair_r00_e00094,52489,101871,context_only_without_memory,0.0,False,False,W2,annular_gp_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_context_plus_memory_lambda_0_5_p00094_rep00,567,94,0,v49_pair_r00_e00094,52489,101871,context_plus_memory_lambda_0_5,0.5,True,True,W2,annular_gp_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_context_plus_memory_lambda_0_8_p00094_rep00,568,94,0,v49_pair_r00_e00094,52489,101871,context_plus_memory_lambda_0_8,0.8,True,True,W2,annular_gp_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_context_plus_memory_lambda_0_95_p00094_rep00,569,94,0,v49_pair_r00_e00094,52489,101871,context_plus_memory_lambda_0_95,0.95,True,True,W2,annular_gp_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_no_memory_baseline_p00095_rep00,570,95,0,v49_pair_r00_e00095,52526,101912,no_memory_baseline,0.0,False,False,W2,annular_gp_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_static_map_baseline_p00095_rep00,571,95,0,v49_pair_r00_e00095,52526,101912,static_map_baseline,0.8,True,False,W2,annular_gp_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_context_only_without_memory_p00095_rep00,572,95,0,v49_pair_r00_e00095,52526,101912,context_only_without_memory,0.0,False,False,W2,annular_gp_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_context_plus_memory_lambda_0_5_p00095_rep00,573,95,0,v49_pair_r00_e00095,52526,101912,context_plus_memory_lambda_0_5,0.5,True,True,W2,annular_gp_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_context_plus_memory_lambda_0_8_p00095_rep00,574,95,0,v49_pair_r00_e00095,52526,101912,context_plus_memory_lambda_0_8,0.8,True,True,W2,annular_gp_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
